	x	y	z	x-exact	y-exact	z-exact
0.8166992187500037	32.30250746993921	32.30253380742676	60.74837406219143	60.748651177294654	132.6829768860613	132.68371301806792
0.8167968750000038	32.30566201168432	32.30568850577939	60.763393520745566	60.7636723134354	132.717978530134	132.71871914143998
0.8168945312500038	32.30881686149015	32.30884351222308	60.77841622084841	60.77869669179948	132.75298878527	132.75373387794386
0.8169921875000038	32.31197201938678	32.31199882678791	60.79344216316318	60.793724313050284	132.7880076534978	132.78875722960868
0.8170898437500038	32.3151274854043	32.315154449503964	60.80847134835319	60.808755177851324	132.82303513684639	132.82378919846406
0.8171875000000038	32.318283259572794	32.31831038040136	60.82350377708191	60.8237892868663	132.85807123734517	132.8588297865402
0.8172851562500039	32.321439341922364	32.321466619510176	60.83853945001294	60.83882664075898	132.893115957024	132.89387899586765
0.8173828125000039	32.3245957324831	32.32462316686052	60.85357836781	60.85386724019331	132.92816929791326	132.92893682847748
0.8174804687500039	32.3277524312851	32.32778002248249	60.86862053113696	60.86891108583334	132.96323126204373	132.96400328640118
0.8175781250000039	32.33090943835847	32.330937186406196	60.88366594065782	60.88395817834327	132.9983018514467	132.99907837167072
0.817675781250004	32.33406675373331	32.33409465866175	60.898714597036694	60.89900851838744	133.03338106815394	133.0341620863186
0.817773437500004	32.33722437743973	32.337252439279254	60.91376650093785	60.91406210663031	133.0684689141976	133.0692544323777
0.817871093750004	32.34038230950784	32.340410528288835	60.92882165302567	60.92911894373646	133.10356539161037	133.1043554118814
0.817968750000004	32.34354054996775	32.343568925720604	60.94388005396469	60.94417903037062	133.13867050242538	133.13946502686352
0.818066406250004	32.346699098849584	32.346727631604686	60.958941704419566	60.95924236719764	133.17378424867624	133.1745832793584
0.8181640625000041	32.349857956183456	32.349886645971196	60.97400660505508	60.974308954882545	133.208906632397	133.20971017140076
0.8182617187500041	32.35301712199949	32.35304596885027	60.98907475653616	60.98937879409043	133.2440376556222	133.24484570502588
0.8183593750000041	32.35617659632781	32.356205600272034	61.00414615952787	61.004451885486546	133.27917732038682	133.27998988226946
0.8184570312500041	32.359336379198545	32.359365540266616	61.01922081469539	61.019528229736316	133.31432562872632	133.31514270516763
0.8185546875000042	32.36249647064183	32.36252578886416	61.03429872270404	61.034607827505255	133.34948258267664	133.3503041757571
0.8186523437500042	32.36565687068779	32.3656863460948	61.04937988421928	61.049690679459	133.38464818427417	133.38547429607488
0.8187500000000042	32.36881757936657	32.36884721198868	61.06446429990669	61.06477678626334	133.41982243555574	133.42065306815857
0.8188476562500042	32.3719785967083	32.37200838657594	61.079551970432	61.079866148584216	133.45500533855872	133.4558404940462
0.8189453125000042	32.37513992274314	32.37516986988674	61.09464289646106	61.09495876708768	133.49019689532085	133.49103657577632
0.8190429687500043	32.37830155750122	32.37833166195121	61.109737078659855	61.11005464243992	133.5253971078804	133.52624131538778
0.8191406250000043	32.38146350101269	32.381493762799515	61.1248345176945	61.12515377530726	133.5606059782761	133.5614547149201
0.8192382812500043	32.38462575330771	32.38465617246181	61.13993521423126	61.14025616635612	133.5958235085471	133.59667677641315
0.8193359375000043	32.38778831441643	32.387818890968255	61.15503916893651	61.15536181625313	133.63104970073312	133.63190750190728
0.8194335937500044	32.390951184369015	32.390981918349006	61.17014638247677	61.17047072566502	133.66628455687422	133.66714689344332
0.8195312500000044	32.39411436319561	32.39414525463424	61.1852568555187	61.18558289525859	133.70152807901098	133.7023949530626
0.8196289062500044	32.39727785092639	32.39730889985411	61.20037058872908	61.200698325700884	133.7367802691845	133.7376516828068
0.8197265625000044	32.40044164759152	32.4004728540388	61.21548758277482	61.21581701765897	133.77204112943625	133.77291708471827
0.8198242187500044	32.40360575322117	32.40363711721848	61.23060783832298	61.23093897180014	133.80731066180823	133.80819116083958
0.8199218750000045	32.40677016784551	32.40680168942332	61.24573135604074	61.24606418879178	133.84258886834292	133.84347391321398
0.8200195312500045	32.409934891494714	32.4099665706835	61.260858136595424	61.2611926693014	133.8778757510832	133.8787653438851
0.8201171875000045	32.41309992419896	32.41313176102921	61.27598818065447	61.27632441399664	133.91317131207248	133.91406545489696
0.8202148437500045	32.416265265988436	32.416297260490644	61.29112148888548	61.29145942354531	133.9484755533546	133.94937424829422
0.8203125000000046	32.41943091689332	32.41946306909797	61.30625806195616	61.306597698615334	133.9837884769739	133.98469172612184
0.8204101562500046	32.4225968769438	32.422629186881395	61.32139790053436	61.32173923987473	134.01911008497515	134.02001789042535
0.8205078125000046	32.42576314617006	32.4257956138711	61.33654100528807	61.33688404799172	134.05444037940362	134.05535274325072
0.8206054687500046	32.428929724602305	32.428962350097294	61.35168737688541	61.352032123634615	134.089779362305	134.09069628664437
0.8207031250000046	32.432096612270726	32.432129395590174	61.366837015994626	61.36718346747187	134.1251270357255	134.12604852265324
0.8208007812500047	32.435263809205516	32.43529675037994	61.3819899232841	61.38233808017207	134.16048340171182	134.16140945332467
0.8208984375000047	32.43843131543689	32.438464414496806	61.397146099422365	61.39749596240394	134.19584846231103	134.1967790807065
0.8209960937500047	32.44159913099504	32.44163238797096	61.412305545078056	61.41265711483633	134.23122221957075	134.23215740684705
0.8210937500000047	32.44476725591017	32.44480067083265	61.427468260919966	61.42782153813823	134.26660467553904	134.26754443379508
0.8211914062500048	32.4479356902125	32.447969263112064	61.442634247617015	61.44298923297874	134.30199583226442	134.30294016359986
0.8212890625000048	32.45110443393225	32.45113816483943	61.45780350583825	61.45816020002716	134.3373956917959	134.3383445983111
